,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship
8652,6859,"TA-DEESA  B..K., Gujarat",24,138,0,BHARAT EDUCATION TRUST BBA COLLEGE RASANA MOTA,168410,24.2117267,72.2359938,0
8653,28093,Faridabad,6,167,0,"Pt. L.R. College of Technology, Technical Campus,",168412,28.25672,77.25672,1
8654,25109,KOTA,8,419,2,"R.N. Modi Engineering College,Kota",168413,25.0671755,75.8533216,1
8655,48544,Khalapur,27,318,2,VISHWANIKETANs INSTITUTE OF MANAGEMENT ENTREPRENEURSHIP and ENGINEERING TECHNOLOGY,168414,18.820305,73.270249,1
8660,45105,DEESA,24,138,0,BHARAT EDUCATION TRUST SANCHALIT PGDCA COLLEGE,168421,24.2117267,72.2359938,0
8661,6117,Dahod,24,136,2,Government Physiotherapy College,168423,22.8055541,74.2197929,1
8662,8662,GULBARGA,29,229,1,Chand Bi Bi Education Women's College Gulbarga,168424,17.21222,76.51488,0
8664,44332,Malegaon,27,326,0,Swami College of B.Sc. IT,168426,20.5576416,74.5008657,0
8665,48495,"At-Po- Rasana Mota,  Ta-Deesa",24,138,0,"B Sc COLLEGE, RASANAMOTA",168427,24.2117267,72.2359938,0
8666,49855,SURAT-394110,24,153,0,Vidhyadeep Institute of Science,168428,21.25215,71.51571,0
8667,40609,Chomu,8,422,0,"Govt. Girls College, Chomu",168429,27.170001,75.72000099999998,1
8668,20615,BANGALORE - 560 020.,29,215,0,"Sheshadripuram Evening College,Sheshadripuram, Bangalore-20",168430,23.76251,77.12456,1
8671,37043,Coimbatore - 641 035.,33,439,2,PPG Institute of Technology,168434,11.52401,77.16001,1
8673,48556,Murbad,27,318,0,"R K VIDYA PRASARAK MANDALs COLLEGE OF ARTS, COMMERCE AND SCIENCE",168436,19.2611645,73.38887479999998,0
8674,28269,Charkhi Dadri,6,167,1,Apeejay Saraswati College for Girls,168438,28.59001,76.27001,1
8675,28037,FARRUKHNAGAR,6,167,2,Global Institute of Technology & Management,168439,28.445921,76.77464399999998,0
8676,28099,REWARI,6,167,0,A.M. COLLEGE OF EDUCATION,168441,27.46001,76.15000999999998,0
8677,52641,Valia,24,135,0,Sondarba Ramsinh Mangrola Institute of Technology,168442,21.57184,73.161513,0
8678,38677,KISHANGARH BAS,8,422,0,"Bhartiya College, Alwar",168443,27.816667,76.716667,1
8681,6282,Kolkata- 700104,19,592,2,Pailan College of Management and Technology 296,168447,23.32001,88.24001,1
8683,37032,Coimbatore,33,439,4,Sri Ramakrishna Institute of Technology,168449,10.94194,76.90083,1
8687,47521,NANDURBAR,27,320,0,"JIJAMATA SHIKSHAN SANSTHAS COLLEGE OF PHARMACY, NANADURBAR",168454,21.3949514,74.24617949999998,1
8688,46079,MORADABAD,9,549,2,"MORADABAD EDUCATIONAL TRUST (MET) GROUP OF INSTITUTIONS, FACULTY OF PHARMACY, MORADABAD",168455,28.52001,78.45001,1
8689,33527,Mumbai : 400 071,27,318,0,Chembur Sarvankash Shikshan shastra Mahavidyalaya Near Chembur Ramkrishna Chemburkar Marg Chembur Mumbai 400071,168456,10.04984,72.90000999999998,1
8691,33997,Mumbai,27,318,0,R.R. Educational Trusts College of Education (B.Ed.)  Mulund (E) Mumbai,168459,19.16653,72.96649,0
8692,6301,Kolkata- 700104,19,592,2,PAILAN COLLEGE OF MANAGEMENT AND TECHNOLOGY (MCA DIVISION) 295,168460,23.32001,88.24001,1
8693,23086,Bhubaneswar,21,365,2,National Institute of Social Work and Social Science,168462,20.27001,85.84001,1
8694,36924,Tiruchengode,33,439,2,K S R College of Engineering,168463,11.21001,77.49001,1
8695,7578,Hingoli,27,328,0,"Santshresht Namdev Maharaj Pathade College, Hingoli",168464,23.25672,75.25672,1
8696,52961,SIDHPUR,24,138,2,GOKUL SCIENCE AND COMMERCE COLLEGE,168465,23.9196207,72.36683,1
8697,288,BHAVNAGAR,24,135,2,"Sir Bhavsinhji Polytechnic Institute, Bhavnagar 649 ",168521,21.12132132,72.32532132,1
8699,19412,Kota,8,387,3,"Govt. College, Kota",168467,25.18001,75.83001,1
8700,6295,Kolkata- 700104,19,592,2,Pailan College of Management and Technology 156,168468,23.32001,88.24001,0
8702,37085,COIMBATORE,33,439,2,Sree Narayana Guru Institute of Management Studies,168471,10.871976,76.886036,1
8704,1022,Rajkot,24,151,0,HARI VANDANA COLLEGE-RAJKOT,168475,22.290279,70.736563,0
8705,91,RAJKOT,24,135,3,"B.H.GARDI COLLEGE OF ENGG. & TECHNOLOGY , RAJKOT 004",168477,22.1257001,70.35400001,1
8706,36972,Coimbatore - 641 109,33,439,4,Ranganathan Engineering College,168479,10.99317,76.78521999999998,0
8708,45212,ROHA,27,318,0,"MB MORE FOUNDATION OF ARTS COMMERCE SCIENCE WOMEN COLLEGE, RAIGAD",168481,18.00001,73.00001,1
8710,52845,pratapgarh,9,510,0,"PT. AVADH VIHARI RAJPATI MAHAVIDHYALAYA, DHIKUHI, KHEMIPUR, KUNDA",168484,25.892187,81.93311,1
8711,16484,CHENNAI,33,439,3,Panimalar Institute of Technology,168486,13.050001,80.070001,1
8713,36955,Namakkal,33,439,2,Paavaai Group of Institutions,168488,11.130001,78.130001,1
8714,365,Junagadh,24,135,2,"NOBLE GROUP OF INSTITUTIONS PHARMACY 269, JUNAGADH",168490,21.522184,70.45787,1
8716,25045,TIRUCHIRAPPALLI,33,439,4,M.A.M. College of Engineering and Technology,168493,10.800001,78.600008,1
8717,9488,Namakkal,33,470,2,Vivekanandha College of Arts & Science (W),168494,11.28741,77.79961,0
8718,36603,Nohar,8,406,0,"Bal Vikas Adarsh Mahavidyalaya, Chakdai das Pura",168495,29.17484,74.76881,0
8719,45529,COIMBATORE,33,481,2,"K.M.C.H. COLLEGE OF OCCUPATIONAL THERAPY (Inst. Code - 117), COIMBATORE",168496,11.0423517,77.040478,1
8720,45350,Siliguri,19,579,0,"SURYA SEN MAHAVIDYALAYA, DARJEELING",168497,26.710001,88.430001,1
8721,53172,Ahmedaba,24,670,0,JG SPORTS ACADEMY,168498,23.04633,72.52951,0
8723,39381,RAIKIA,21,350,0,"J.J. Mahavidyalaya, Raikia",168500,20.062351,84.234645,0
8724,6137,"GUPTIPARA, HOOGHLY",19,592,7,Saroj Mohan Institute of Technology 320,168501,23.197434,88.41728,0
8725,44766,Suri,19,569,2,Birbhum Mahavidyalaya,168504,23.91361,87.53555,1
8726,33961,New Panvel,27,318,2,Mahatma Education Societys  Pillais College of Arts Commerce & Science Dr. K.M.Vasudevan Pillas Campus  Plot No  10 Sector 16  Podi No  2 New Panvel  Navi Mumbai  410206,168506,18.97933,73.117447,1
8727,10044,Indi,29,602,0,"GOVT FIRST GRADE COLLEGE, ,  INDI",168507,17.254442,75.802824,0
8729,6181,"GUPTIPARA, HOOGHLY",19,592,7,Sarojmohan  Institute of Technology 168,168511,23.197434,88.41728,1
8730,27038,Tiruchendur,33,439,3,Dr.Sivanthi Adithanar College of Engineering,168515,8.521409999999998,78.08941,1
8731,38900,JAIPUR,8,422,0,"Sunder Mahavidyalaya, Jaipur",168516,26.847506,75.669538,0
8732,44635,Bolpur,19,569,1,Bolpur College,168518,23.400001,87.430001,0
8735,38583,Jaipur,8,422,1,"Rajasthan Shikshak Prashikshan Vidyapeeth, Jaipur",168523,26.970343,75.851051,0
8737,44235,Malegaon,27,326,0,Dnyandeep Education Society's Mahila Shikshanshatra Mahavidyalaya,168525,20.5576416,74.5008657,0
8738,34066,Khed,27,318,0,Sahajeevan Shikshan Sansthas Vishwakarma Sahajeevan Institute of Management Khed Dist Raigad,168526,17.72453,73.40133,1
8739,50275,ADILABAD,36,19,0,"AJMERA REKHA SYAM (ARTS) DEGREE COLLEGE, PONKAL, JANNARAM, ADILABAD",168527,23.250001,69.23001,0
8740,37192,JODHPUR,8,399,0,"Shri Mahalaxmi Girls College, Sector-E, Pratap Nagar, Jodhpur",168529,26.2812222,72.99624909999999,0
8741,14353,GORAKHPUR,9,508,0,"Blooming Buds Degree College,Maniram Siktaur, Gorakhpur",168530,26.84001,83.34001,0
8743,28110,Bhiwani,6,167,2,"T.I.T.(Technological Institute of Textiles, MBA) Bhiwani",168534,28.804353,76.121237,0
8748,5853,Vaso-387380,24,136,0,Smt. S. B. Patel Arts & Shri R. N. Amin Com. College,168540,22.6569759,72.75515149999998,1
8749,9201,Gulbarga,29,219,2,C101 Doddappa Appa Institute of Mgmt (MBA) Gulbarga,168541,17.329032,76.824173,1
8750,15759,Solapur,27,327,2,A G PATIL INSTITUTE OF TECHNOLOGY  18 2A2  PRATANAGER SOREGON ROAD,168542,17.613648999999995,75.890822,1
8751,28190,BHIWANI,6,167,6,"Technological Institute of  Textiles, Bhiwani",168543,28.804353,76.121237,1
8752,9528,Tiruchengode,33,470,2,K.S.R Arts & Science College (Autonomous),168545,11.36296,77.826108,1
8753,49421,BASTI,9,508,0,"RAM SAHAY SINGH KANYA MAHAVIDYALAYA, MAHARIPUR, BASTI",168546,26.765879,82.70628,0
8754,52895,AMETHI,9,510,0,"Piyush Prashikshan Mahavidyalaya, Gauriganj, Amethi",168547,12.231568,69.85674,0
8755,42684,Harirampur,19,571,0,Dewan Abdul Gani College,168548,25.37001,88.26001,0
8756,38618,sikar,8,422,0,"Bhartiya Mahila PG Mahavi., Sikar",168549,27.571155,75.143786,0
8757,39994,SAJJANGARH,8,413,0,"YOGESHWAR COLLEGE , SAJJANGARH",167542,19.99999,69.99999,1
8759,1019,JUNAGADH,24,151,1,BAHUDDIN GOVT. SCIENCE COLLEGE JUNAGADH,168552,21.515471,70.456444,1
8760,48613,Asansol,19,569,2,GOURANGDI B Ed COLLEGE,168553,23.49001,87.00001,0
8762,44629,BOLPUR,19,569,0,Purni Devi Chaudhuri Girls' College,168556,23.40451,87.41596,0
8763,9740,Ambikapur,22,95,0,"K.R.Technical College, Ambikapur",168559,23.25672,83.25672,1
8764,7625,Hingoli,27,328,2,"Adarsha Edu. Society's Arts Commerce & Science College, Hingoli",168561,19.430001,77.00011,1
8765,11886,KOLKATA - 700061,19,570,0,Sarsuna College,168562,22.48001,88.28001,0
8766,10290,NAWANSHAHR,3,382,2,"Doaba Khalsa trust group of Institutions, Chhokran",168564,31.70001,76.11001,1
8768,20011,Moradabad,9,537,0,"Adarsh Sanskrit Mahavidyalaya, Surajan Nagar",168566,14.23471,68.12344,0
8771,45567,Coimbatore,33,481,2,"KOVAI MEDICAL CENTER AND HOSPITAL LIMITED (Inst. Code - 461), COIMBATORE",168572,11.0423517,77.040478,0
8772,34088,POWAI,27,318,0,Smt Durga Devi Sharma Charitable Trusts Chandrabhan Sharma College of Arts Commerce & Science At Powai Vihar Mumbai  400 076,168573,19.11664443,72.90377323,0
8775,33914,MUMBAI,27,318,0,Peoples Education Societys Siddharth College of Commerce and Economics  Anand Bhavan Dr  Dadabhai Naoroji Road Fort  Mumbai  400 023,168577,6.000001,68.00002,1
8776,214,Ahmedabad,24,135,0,L.J.Institute of Management Studies (SFI)-First shift Ahmedabad 729,168579,23.030001,72.58000099999998,1
8777,28354,SONIPAT,6,167,0,VENKTESHWARA COLLEGE OF EDUCAITON,168580,29.076338,77.021989,0
8778,164,Ahmedabad,24,135,0,L.J.Institute of Management Studies (SFI)-second Shift Ahmedabad 796 ,168581,23.030001,72.58000099999998,1
8779,25040,KUMBAKONAM,33,439,2,Annai College of Engineering and Technology,168583,10.580001,79.25000099999998,1
8781,267,Ahmedabad,24,135,0,L.J.Institute Computer Application (SFI)-Ahmedabad 730,168585,23.030001,72.58000099999998,1
8782,47543,GREATER NOIDA,9,509,2,"BAKSON HOMEOPATHIC COLLEGE, GREATER NOIDA",168586,28.49622,77.53580999999998,1
8783,433,Ahmedabad,24,135,0,"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD 728",168587,23.030001,72.58000099999998,1
8786,27076,Thoothukudi,33,439,2,Chandy College of Engineering,168594,8.40001,78.070001,1
8787,46186,MEERUT,9,549,2,"NKBR COLLEGE OF PHARMACY AND RESEARCH CENTRE, MEERUT",168596,28.52391,77.44231,1
8789,9584,Agartala,16,495,0,Maharaja Bir Bikram College,168598,23.827488,91.299595,0
8790,37001,COIMBATORE,33,439,2,RVS Educational Trust's Group of Institutions,168600,11.016141,77.102394,1
8792,49357,TIRUPPUR,33,439,2,JAIRUPAA COLLEGE OF ENGINEERING,168604,11.60001,77.150001,1
8793,45291,KARUR,33,439,3,"M.KUMARASAMY COLLEGE OF ENGINEERING, KARUR",168606,11.054935,78.04807599999998,1
8794,16591,KALLAKURICHI,33,439,2,A.K.T. Memorial College of Engineering & Technology,168608,11.735075,78.95549699999998,1
8796,50854,JAMNAGAR,24,135,1,"KALYAN POLYTECHNIC, SEKHPAT",168612,22.470702,70.05773,1
8797,33873,Mumbai,27,318,0,Bombay College of Pharmacy Kalina Santacruz (E) Mumbai - 400 098,168614,19.07697,72.859992,1
8799,28246,PALWAL,6,167,2,Satya College of Engineering & Technology,168616,28.13858,77.32913999999998,1
8802,234,RAJKOT,24,135,3,B. H. Gardi College of Engineering & Technology (SFI)-Rajkot 503 ,168620,22.12570001,70.35400001,1
8808,17706,HARIHARA,29,218,0,"Baba Saheeb Ambedkar Centunary Degree College, Harihara",168630,14.200001,78.200001,0
8809,38363,Jaipur,8,422,0,"Gyandeep P G Mahavidyalaya, Jaipur",168632,26.520001,75.520001,0
8811,51226,REENGUS,8,422,0,SHRI TAIJAL SHIKSHAN SANSTHAN GIRLS COLLEGE,168634,27.371017,75.58664799999998,0
8813,33912,Ratnagiri,27,318,0,Shikshan Prasark Mandals Kirbet College of Arts & Commerce Sakharpa Taluka Sangmeshwar Dist Ratnagiri,168636,16.991027899999995,73.6906345,1
8814,13706,BALLIA,9,527,0,"R.N.C. Mahavidyalaya Saidpur, Ballia",168637,26.063856,84.302306,1
8815,51851,M RAMPUR,21,362,0,AMAR +3 MAHAVIDYALAYA KUSURLA,168638,25.123545,78.125473,1
8816,49130,COIMBATORE,33,439,2,ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,168639,11.13716,77.01702,1
8819,27430,HYDERABAD,36,19,0,"Maharshi Degree College, Mulug  506 343",168642,18.1932372,79.9413676,0
8821,27017,TIRUPATI,28,16,0,"Seven Hiils College of Pharmacy, Tirupati",168643,13.62001,79.41001,0
8822,6912,Tumkur,29,244,2,Sridevi Post Graduate Centre,168646,13.00001,77.00001,1
8825,28318,TOSHAM,6,167,0,"B.L.Jindal Suiwala College, TOSHAM",168651,28.88001,75.92001,1
8827,53174,Ta Idar,24,138,0,"R.V.Solanki B.B.A College, Kushki(Idar)",168653,23.26527,73.52726,1
8832,6123,Ahmedabad,24,136,0,Motilal Nehru Law College,167336,12.00001,70.00001,1
8833,43247,Muzaffarpur,10,57,6,Muzaffarpur Institute of Technology,168663,8.21542,69.12354000000002,1
8836,33770,Mumbai,27,318,2,Anjuman-I-Islams M.H. Saboo Siddik College of Engineering 8-Shephard Road  Mumbai 400 008,168668,18.58301,72.49321,1
8837,5819,Ahmedabad,24,136,1,Shri H. K. Arts College,168669,23.029091,72.57134399999998,1
8838,13746,NAGPUR,27,313,1,"Manakchand Prabhudan Charitable Trusts Asharam College of Nursing (B.Sc.), Kamptee, Nagpur",168670,21.2186103,79.17668419999998,1
8839,40727,Pilibangan,8,406,0,"Indira Gandhi Memorial B.Ed. College, Pilibanga",168671,29.488796,74.074802,0
8840,18191,ASHTI,27,658,0,"Sadguru Saibaba Commerce Science College, Ashti",168672,19.940533,79.89333999999998,1
8842,36994,Coimbatore,33,439,2,Sriguru Institute Of Technology,168674,11.11753,77.01589,1
8849,8838,Shirpur,27,320,5,"240081-SES'S R.C.PATEL INSTITUTE OF TECHNOLOGY, SHIRPUR",166625,13.006559,80.242158,1
8851,45316,Theni,33,439,1,"VPV COLLEGE OF ENGINEERING, THANEERPANTHAL, THENI",168687,10.810001,77.3720001,1
8852,50859,Gandhinagar,24,135,0,Oakbrook Business School ,168688,23.174852,72.564968,1
8854,6755,Palanpur-385001,24,138,1,RRM COLLEGE OF SCI & CLP COLLEGE OF COMMERCE,168690,24.174051,72.433099,1
8855,51201,GORAKHPUR,9,508,0,"GAUTAM BUDDHA MAHAVIDYALAYA, GORAKHPUR",168691,26.834101,82.46570099999998,0
8856,16533,CHENNAI,33,439,1,Aalim Muhammed Salegh College of Engineering,168692,13.147052,80.05943,1
8858,40788,SRI GANGANAGAR,8,406,0,"Maharshi Dayanand B.Ed. College, Sriganganagar",168697,29.906139,73.890781,0
8861,16750,Mon,13,347,0,Wangkhao College,178844,26.750001,95.000001,0
8863,45287,Coimbatore,33,439,2,"RATHINAM TECHNICAL CAMPUS, COIMBATORE",168700,10.932862,76.976641,1
8864,28160,Ballabgarh,6,167,0,"Aggarwal College, BALLABGARH",168701,28.583301,77.51670099999998,1
8865,36735,PATRODA,8,406,0,"Ch. S.R. College, Patroda",168703,29.096996,73.137911,0
8866,14165,BASTI,9,508,0,"R.B.S. Degree College, Payakpur, Dingrapur, Basti",168704,26.78007,82.76411,0
8869,13177,Bhilwara,8,408,1,Smt. Sushila Devi Mathur Kanya Mahavidyalaya,168708,25.35001,74.63001,1
8870,26620,JAIPUR,8,397,0,Sunder Sanskit TT College,168711,26.847506,75.669538,0
8871,33972,DAHANU ROAD,27,318,0,Dnyan Bharati Societys Sau  Sitabai Ramkrishna Karandikar College of Arts and Commerce & Late Mehernosh Boman Burjor Irani College of Arts  Vadkun  Post Dahanu Tal Dahanu  Dist Thane  401 602,168713,19.58001,72.44001,1
8872,49475,Kudligi,29,603,0,"SRI LAXMI VENKATESHWARA DEGREE COLLEGE, KUDLIGI",168714,14.9138031,76.39483389999998,0
8873,44738,Pandaveswar,19,718,0,Pandaveswar Colloge,168715,23.716701,87.28330099999998,1
8874,53100,JAMKHAMBHALIYA,24,151,0,GOVERNMENT ARTS AND COMMERCE COLLEGE JAMKHAMBHALIYA,168716,22.206419,69.649736,0
8875,9320,Chittapur,29,219,1,C501 Vishwa Gur Education Welfare Societys Smt Mahadevamma Memorial degree Colleg Chittapur,168717,17.12303,77.08719519999998,0
8876,11629,Ernakulam,32,262,0,"Kersari Arts & Science College, Kesari Road, North Paravur 683 513",168718,10.12453,82.25000099999998,0
8877,6316,Kolkata-700104,19,592,2,Pailan College of Management and Technology 297,168719,23.32001,88.24001,0
8878,28063,ATELI,6,167,0,"Govt. College, Ateli(M.Garh)",168720,28.10239,76.24850999999998,1
8884,28478,Charkhi Dadri,6,167,0,SMT. SANTRA DEVI COLLEGE OF EDUCATION,168728,28.614514,76.32671,1
8885,36636,Patroda,8,406,0,"Shri S.R. B.Ed. College, Patroda",168729,29.096996,73.137911,0
8887,45923,Kolkata,19,570,2,JYOTIRMOY SCHOOL OF EDUCATION,168734,22.41092,88.56619,1
8889,33505,Navi Mumbai,27,318,2,Mahatma Education Societys Pillais Institute of Information Technology Engineering Media Studies & Research Composite College Complex Plot No10 Sector16  New Panvel  Dist  Raigad,168737,18.97933,73.117447,1
8891,52480,bhavnagar,24,124,0,Suryoday College of Commerce,168739,21.76001,72.15000999999998,0
8894,49707,MAHUVA,24,124,0,"HANUMANT COLLEGE OF I T AND MANAGEMENT (BBA), MAHUVA",168745,21.08002,71.77001,1
8895,49984,Nanded,27,328,0,"RAJEMAHINDRA NIGHT MAHAVIDHYALAYA, NANDED",168746,19.153061,77.305847,0
8896,44649,Durgapur,19,718,2,Durgapur Institute of Legal Studies,168747,23.53001,87.28001,0
8897,1053,KODINAR,24,151,0,SOMNATH ARTS  & PHYS. EDUCATION COLLEGE-KODINAR,168749,20.820027,70.683546,1
8899,31873,SIDHI,23,268,1,GOVT.SANJAY GANDHI SMARTI COLLEGE SIDHI,168751,24.396439,81.87983599999998,1
8902,38848,LAXMANGARH,8,422,0,"Poddar Mahavidyalaya, Alwar",168756,27.21481926,76.52482046,0
8904,47232,Mumbai,27,318,1,"DURGADEVI SARAF INSTITUTE OF MANAGEMENT STUDIES, MUMBAI",168759,19.12345,72.12345,1
8905,44655,Joypur,19,583,0,Bikramjeet Goswami Memorial College,168760,23.261234,86.08123399999998,0
8906,13063,Ajmer,8,408,0,Hukum Chand National Institute of Schience & Technology,168761,26.39001,74.66002,0
8907,6274,Siliguri,19,592,0,Surendra Institute of Engineering and Management 261,168763,26.77118,88.36399,0
8911,45184,MUMBAI,27,318,0,"""BHARATIYA GRAMIN PUNARRACHANA SANSTHAâS INSTITUTE OF MANAGEMENT DEGREE COLLEGE",168767,19.011597,72.86041,1
8912,22916,BANIHAL,1,195,0,"Govt. Degree College, Banihal",168768,33.10245,75.12345,0
8915,10209,Chikodi,29,602,0,"GOVT FIRST GRADE COLLEGE (BA/B.COM/B.SC/BBA),  CHIKKODI",168772,16.43001,74.60000999999998,1
8916,40671,NOHAR,8,406,0,"Gargi Kanya Mahavidyalaya, Nohar",168773,29.11001,74.46000999999998,1
8917,24986,Thottiam Taluk,33,439,2,Kongunadu College of Engineering and Technology,168775,11.015812,78.298094,1
8918,36945,Namakkal,33,439,2,Sengunthar College of Engineering,168778,11.22461,77.55341,1
8919,14256,BASTI,9,508,0,"Surya Baksh Pal Smarak Mahavidyalay, Bankati, Basti",168779,26.95973,82.75941,1
8921,15690,SOLAPUR,27,327,0,ANUSAYABAI RAMCHANDRA BURLA VARISTH MAHAVIDYALA 213 SAKHAR PEHT DIST-SOLAPUR,168782,17.660001,75.900001,1
8922,43343,Naihat,19,590,0,Rishi Bankim Chandra College,168783,22.8907996,88.4182303,0
8924,47525,Gulbarga,29,219,0,"C518 SRI BABA FAKHRODDIN DEGREE COLLEGE, JEWARGI",168785,17.0114485,76.7769324,1
8929,18746,Jiwati,27,658,0,"Vidarbha Arts Commerce Science College, Jivti",168792,25.450001,75.10000999999998,1
8930,12266,fatehpur,9,505,0,"AMAR SHAHEED TH. DARIYAV SINGH MAHAVIDYALAYA, KHAGA,",168794,25.25672,81.25672,1
8933,49664,Bhavnagar,24,124,0,"SHREE KUMARI SINOMI HITEN GARDI COMMERCE COLLEGE, NR BHARATNAGAR CHOCK",168800,29.10111,76.11011999999998,0
8934,897,Liliya Mota,24,151,0,SHRI RAMNATH ARTS COLLEGE-LILIA(TA.AMRELI),168801,21.537262,71.36121,0
8935,11849,Kolkata,19,570,0,Behala College,168802,22.340001,88.30000099999998,1
8936,52254,"Tq,Dist.yadgir",29,219,0,C497 MAHATMA GANDHI DEGREE COLLEGE,168803,16.760196,77.142764,0
8937,27075,S.P.G.C.Nagar,33,439,4,Kamaraj College of Engineering and Technology,168806,9.000009999999998,78.00001,1
8938,53042,Navsari,24,153,0,South Gujarat Institute of Medical Science,168807,20.953026,72.95764099999998,0
8939,1062,KODINAR,24,151,0,"KODINAR ARTS & COMM. COLLEGE, KODINAR",168808,20.794905,70.700577,1
8941,24983,TRICHY,33,439,2,K.Ramakrishnan College of Engineering,168811,10.929001,78.73800099999998,1
8942,16065,GHAZIPUR,9,550,0,"Gadadhar Shlok Mahavidyalayay, Revtipur, Ghazipur",168812,25.540324,83.706674,0
8944,50003,Purulia,19,583,1,ANANDA MARGA GURUKULA TEACHERS TRAINING COLLEGE,168814,23.00001,86.00001,0
8947,51330,DOONI,8,408,0,MAHARSHI KASHYAP COLLEGE,168819,25.8773539,75.60334969999998,1
8949,12314,ETAWAH,9,505,0,"CH. JASWANT SINGH MAHAVIDYALAYA, BHARTHANA,",168823,26.7395449,79.23950490000001,0
8950,38387,Neem Ka Thana,8,422,0,"Smt. Asha Devi PG Mahavi., Sikar",168825,27.00001,69.00001,0
8951,28049,GURGAON,6,167,0,DEEN DAYAL RUSTOGI COLLEGE OF EDUCATION,168826,28.38281,76.77061,0
8953,40867,BARGARH,21,362,0,"V.V.College,Paikmal",168828,20.91001,82.84001,0
8955,46603,CHANCHAL,19,571,0,"CHANCHAL B ED COLLEGE, MALDA",168832,25.390001,87.990001,0
8956,44116,DAHOD,24,326,0,Mahila Arts and Commerce College,168833,23.25001,68.25001,1
8959,10617,Yamuna Nagar,6,164,2,Global Research  Institute of  Management. & Technology,168842,30.017938,77.15388199999998,1
8960,42672,MALDA,19,571,1,Chanchal College,168845,25.389306,88.015219,0
8961,20542,MIrzapur,9,537,1,"Shri Sanatan Bhairav Shankar Brahm Sanskrit Mahavidyalaya, Bariya Ghat",168846,23.25672,75.62527199999998,0
8962,48283,VELLORE,33,439,2,THANTHAI PERIYAR GOVERNMENT INSTITUTE OF TECHNOLOGY,168849,12.92021,79.13330999999998,1
8963,45986,JAMMU,1,196,1,"GHANDHI MEMORIAL COLLEGE OF EDUCATION, JAMMU",168851,32.7843655,74.823726,1
8964,17670,Chitradurga,29,218,1,"Sri Jagadguru Murugharajendra Womens College, Chitradurga.",168853,14.20759588,76.39570711,1
